objID,plate,mjd,fiberID,F_Halpha,EW_Halpha,s2n_Halpha,F_Hbeta,EW_Hbeta,s2n_Hbeta,F_oiii,EW_oiii,s2n_oiii,F_nii,EW_nii,s2n_nii,ra,dec,redshift,SNVSS,RCl,SFIRST,Offset,A,M,L,H
587725074458345486,266,51602,150,938.555,27.789,37.531,183.413,6.414,22.908,114.72,4.097,13.093,591.674,17.425,27.289,146.3738,-0.36839,0.05302,10.4,1,1.0,2.02,False,True,False,False
588848900434559074,266,51602,439,479.123,8.716,87.9,71.098,1.466,11.871,66.149,1.406,8.594,268.88,4.865,50.906,145.8002,0.41417,0.02525,8.1,3,NA,NA,False,False,False,False
588848900971757669,266,51602,504,2046.458,56.125,179.406,410.24,9.659,47.272,115.062,2.866,20.383,673.431,18.372,98.433,146.463,0.63871,0.03037,5.2,1,2.8,2.09,False,True,False,False
588848900971888657,266,51602,559,3028.988,77.701,189.819,844.864,15.293,87.195,1629.227,31.809,147.351,452.603,11.55,79.658,146.7991,0.70274,0.0305,6.3,1,4.5,2.72,False,True,False,False
587728947973062839,267,51608,97,106.037,1.377,5.216,45.39,0.623,2.982,77.057,1.09,3.851,121.789,1.574,9.092,148.2377,-0.79198,0.08978,20.7,1,16.9,0.44,True,True,True,False
588848898824667289,267,51608,260,114.475,2.297,15.69,46.369,0.995,5.11,70.39,1.563,8.645,101.625,2.029,16.02,147.4283,-0.84008,0.08097,167,2,11.5,0.39,True,True,True,False
587728949583741025,267,51608,512,106.258,1.138,9.032,44.495,0.511,2.568,33.085,0.392,3.118,88.808,0.946,8.842,148.3768,0.44867,0.0797,11.8,1,12.8,0.22,True,True,True,False
588848899899719801,268,51633,38,218.976,2.176,17.179,61.041,0.702,6.551,147.205,1.739,10.55,228.006,2.254,16.118,150.4706,-0.12518,0.03283,36.4,1,26.0,0.45,True,True,True,False
587728949583937672,268,51633,394,-999,-999,0.038,-999,-999,0.323,46.542,0.079,1.833,24.253,0.317,4.058,148.9515,0.55692,0.08003,11.7,1,8.5,0.06,True,True,True,False
588848900973002803,268,51633,433,3844.537,84.766,134.696,681.831,13.149,74.882,455.468,9.231,52.924,1435.264,31.479,79.531,149.3386,0.70646,0.08737,5.5,1,3.8,1.39,False,True,False,False
587728947975946399,271,51883,110,-994,-999,1.041,6.735,0.119,1.617,-999,-999,0.33,-994,-999,1.068,154.9344,-0.63837,0.09357,9.3,2,NA,NA,True,True,True,False
587725084654108811,271,51883,291,339.522,31.616,106.421,103.737,7.063,25.845,70.79,5.185,19.396,73.899,6.846,30.852,153.4721,-1.19447,0.04865,5.7,3,NA,NA,False,True,False,False
587728949586165788,271,51883,348,2725.448,20.153,47.187,639.609,4.641,30.165,214.507,1.633,17.757,1310.664,9.641,35.722,153.9066,0.52533,0.07068,7.2,1,6.8,0.42,False,True,False,False
587728949049557028,271,51883,494,978.075,13.186,28.191,224.866,3.16,20.077,1060.068,15.501,21.373,1431.008,19.191,25.495,154.5278,0.09995,0.04847,14.3,1,5.6,0.27,True,True,True,False
588848900438819049,271,51883,625,35.509,0.468,5.71,13.347,0.183,2.025,16.437,0.234,1.684,38.88,0.51,6.483,155.5423,0.40604,0.07134,22.9,1,12.7,0.30,True,True,True,False
587728949587869796,273,51957,461,1053.77,9.92,41.474,204.057,2.09,19.932,1275.075,13.534,42.757,1325.48,12.412,36.251,157.8965,0.47538,0.02867,7.6,3,NA,NA,False,False,False,False
587728949051523190,273,51957,633,109.786,1.232,6.793,16.758,0.206,2.323,70.083,0.885,3.27,260.145,2.905,13.469,159.024,0.10189,0.09683,499,4,109.9,0.67,True,True,True,False
587728947977912436,274,51913,255,114.015,2.314,10.707,28.646,0.63,3.391,-994,-999,1.459,48.962,0.989,6.434,159.4306,-0.65468,0.09522,9.1,4,NA,NA,False,True,False,False
587748928159219729,276,51909,314,117.68,0.728,11.577,34.378,0.223,3.387,52.828,0.355,4.441,191.033,1.176,18.429,162.3381,-0.66806,0.0387,250,2,102.8,0.52,True,False,True,False
588848900441899030,276,51909,440,202.073,1.067,5.228,55.502,0.319,1.481,-994,-999,1.279,188.84,0.991,4.807,162.4952,0.32231,0.039,63,2,6.0,0.24,True,False,True,False
588848899369533603,277,51908,168,211.266,3.125,15.974,72.901,1.256,5.338,99.367,1.749,6.841,204.353,3.007,15.787,165.6304,-0.44033,0.08314,6.4,1,5.4,1.26,True,True,True,False
588848901516689605,277,51908,403,1053.18,19.181,52.454,181.969,3.651,25.197,53.468,1.103,8.3,464.032,8.406,36.624,165.0044,1.11225,0.03891,5.8,1,2.3,0.80,False,True,False,False
588848899370254410,278,51900,184,223.033,2.708,18.778,39.553,0.578,4.697,86.066,1.283,7.858,363.067,4.385,17.881,167.3891,-0.60143,0.06482,31.8,1,31.5,0.28,True,True,True,False
587748930309587022,279,51608,448,1821.064,23.327,25.675,312.101,4.778,16.213,297.602,4.625,14.068,1478.588,18.84,25.601,168.9559,0.86041,0.04583,6.1,1,1.2,0.89,False,True,False,False
588848898834563087,280,51612,244,470.576,1.721,4.877,223.801,0.818,2.798,-994,-999,1.233,379.84,1.382,4.886,169.9811,-0.87999,0.02455,7.5,3,NA,NA,True,True,True,False
588848899908042794,280,51612,301,692.226,7.658,56.933,93.638,1.221,13.37,22.873,0.306,2.83,317.513,3.494,32.181,169.3871,-0.1875,0.04034,6.8,1,5.1,0.67,False,True,False,False
587748927626543137,281,51614,207,2004.742,27.093,26.343,294.72,5.044,17.313,1060.141,18.359,21.408,2006.854,26.978,26.591,171.9897,-1.21115,0.04266,5.1,1,5.1,0.38,False,True,False,False
588848900983357582,281,51614,611,3104.428,95.967,158.507,621.472,15.174,62.755,57.588,1.502,16.266,1022.11,31.431,100.187,173.0913,0.80232,0.01976,11.3,1,8.4,8.25,False,False,False,False
587748927628378296,283,51959,129,123.615,3.788,20.245,40.254,1.349,6.579,59.224,2.04,10.396,98.359,2.999,18.287,176.2017,-1.15852,0.07779,17.5,1,18.0,0.58,True,True,True,False
588848899912696073,285,51663,157,54.508,0.74,2.712,42.572,0.639,2.833,-999,-999,0.665,37.499,0.506,4.302,180.1203,-0.12356,0.08122,8.6,1,5.3,0.85,True,True,True,False
588848898838626344,285,51663,251,101.31,1.145,12.903,43.968,0.527,6.452,56.329,0.702,4.656,115.637,1.3,13.775,179.2765,-0.97721,0.07698,6.8,1,5.2,0.32,True,True,True,False
588848901522980870,285,51663,329,2256.214,43.621,58.864,398.574,7.009,33.306,102.173,1.881,9.869,917.016,17.636,42.01,179.2375,1.11589,0.03931,5.2,1,3.3,0.72,False,True,False,False
588848901522981001,285,51663,368,2308.624,19.852,27.026,226.156,2.371,12.104,138.037,1.462,4.887,1267.019,10.837,24.888,179.2747,1.12558,0.03938,39.1,1,36.9,0.68,False,False,False,False
587722982278758580,287,52023,8,80.167,0.84,7.939,15.401,0.177,2.497,27.723,0.329,2.541,155.851,1.625,13.484,184.2046,-0.74176,0.0708,9.5,1,12.1,0.37,True,True,True,False
587722981744050355,290,51941,140,152.522,18.594,54.798,19.169,2.594,5.81,18.167,2.531,6.563,57.685,6.995,27.971,189.0544,-1.1056,0.08082,13.4,1,11.7,0.96,False,True,False,False
587722984429191300,291,51660,415,1022.602,26.036,43.314,196.974,4.872,23.352,1066.213,27.646,30.851,985.95,24.971,34.178,190.8388,0.98992,0.08338,5.4,1,1.8,0.58,False,True,False,False
588848900454678767,291,51660,593,25.842,0.269,1.009,21.007,0.236,1.802,-999,-999,0.741,-999,-999,0.627,191.7134,0.29699,0.08919,13.9,1,12.2,0.46,True,True,True,False
587722982284460121,294,51986,55,897.585,4.753,24.271,205.349,1.281,12.675,442.262,2.824,17.454,1161.062,6.115,23.768,197.2088,-0.8173,0.01794,34.1,1,35.0,0.10,False,False,False,False
588848900458479633,297,51663,356,2091.657,16.368,25.601,181.223,2.008,10.823,204.577,2.275,15.173,1669.098,12.991,26.083,200.3462,0.34241,0.01855,40.1,1,33.0,1.03,False,False,False,False
588848898849374314,298,51955,45,3450.419,45.26,125.395,729.715,8.062,70.983,121.856,1.425,13.253,1160.997,15.15,56.691,203.9116,-0.92004,0.07181,6.5,1,3.8,0.60,False,True,False,False
588848898850160800,299,51671,49,2074.789,53.301,62.539,572.216,12.271,43.944,370.519,8.444,40.383,733.446,18.744,45.879,205.7189,-0.99258,0.08879,6.7,3,NA,NA,False,True,False,False
587722983362134351,299,51671,544,10.31,0.156,2.251,-994,-999,1.564,-999,-999,0,-994,-999,1.302,206.19,0.09223,0.09001,24.5,1,10.4,0.55,True,True,True,False
588848898850685082,300,51666,250,53.414,1.017,9.518,19.151,0.386,3.431,71.181,1.485,10.11,113.608,2.152,16.783,206.8682,-0.89622,0.07641,6.3,1,4.4,0.31,True,True,True,False
588848900998234312,300,51666,418,35.318,0.775,3.044,24.074,0.563,2.216,-994,-999,1.411,-999,-999,0.858,207.0265,0.82226,0.08886,36,1,1.8,1.41,True,True,True,False
588848899389325365,301,51641,28,3414.897,33.587,120.557,681.646,6.056,60.684,133.437,1.25,13.06,1393.987,13.639,78.885,210.8365,-0.54993,0.02467,8.9,1,8.8,1.02,False,False,False,False
587722982826573947,301,51641,237,668.981,25.617,36.381,101.836,4.68,21.032,44.021,2.055,10.822,263.17,10.024,27.229,209.1151,-0.28847,0.03057,15.8,1,13.1,3.60,False,False,False,False
588848901536415763,301,51641,526,2837.488,43.725,46.6,563.448,7.848,32.289,150.687,2.202,19.604,1036.655,15.891,40.817,209.9281,1.11036,0.04867,6.9,1,2.2,0.92,False,True,False,False
587722983364886694,302,51688,506,504.73,26.196,37.334,58.473,3.831,13.846,27.087,1.798,9.093,286.644,14.798,33.153,212.3728,0.14367,0.0541,6.3,1,4.6,0.55,True,True,True,False
587722984439545906,303,51615,608,2757.058,59.096,158.866,581.563,10.578,79.419,192.924,3.723,30.576,1116.695,23.81,104.185,214.5621,0.89111,0.02594,6.4,3,NA,NA,False,False,False,False
587722984440659987,306,51637,325,1439.996,20.597,158.794,325.445,4.428,51.283,140.432,2.008,24.561,635.456,9.041,76.945,217.0189,1.00634,0.02567,8.3,1,4.9,2.41,False,False,False,False
588848900466016556,306,51637,471,1748.738,23.698,33.505,202.499,3.42,22.452,55.187,0.937,5.344,778.83,10.498,31.234,217.6794,0.25285,0.05492,7.1,1,7.4,0.35,False,True,False,False
588848900466540666,306,51637,591,5740.361,72.68,168.628,1227.994,12.796,97.711,396.498,4.385,46.587,2716.832,34.218,102.573,218.8556,0.33433,0.03456,11,1,8.3,0.19,False,True,False,False
587722983368622444,307,51663,637,1449.105,43.979,141.115,308.877,9.52,58.288,307.484,9.862,54.178,548.159,16.548,68.226,221.0146,4E-05,0.03387,5.1,1,2.0,0.66,False,True,False,False
587722982294618253,308,51662,302,1981.004,58.845,133.277,345.42,10.002,60.946,116.967,3.51,24.213,719.958,21.273,84.465,220.3377,-0.75955,0.0799,5.5,1,4.0,1.03,False,True,False,False
587726014014357759,309,51666,523,-994,-999,1.465,4.808,0.107,1.01,8.907,0.207,1.408,8.839,0.191,1.062,223.8321,1.06954,0.08763,11.1,4,NA,NA,True,True,True,False
588848899933601980,311,51665,172,23.22,0.448,3.501,-999,-999,0,48.93,1.005,3.149,15.044,0.289,3.13,227.8508,-0.06087,0.09111,6.2,1,4.9,0.35,True,True,True,False
587726031732211903,311,51665,367,1654.516,25.96,35.944,409.083,6.726,28.404,5351.491,91.526,28.97,1112.914,17.37,36.366,226.9766,1.13799,0.06102,5.4,1,3.5,0.33,False,True,False,False
587722983909621922,313,51673,395,1188.542,23.651,113.784,189.016,4.133,33.842,52.636,1.182,7.876,474.347,9.389,66.791,230.4077,0.466,0.02867,6.1,1,5.5,2.02,False,True,False,False
587724651132092604,326,52375,326,650.121,10.824,27.42,109.502,2.053,9.159,226.96,4.392,24.431,589.527,9.763,25.783,170.94,-1.27431,0.07697,6,1,3.7,0.46,False,True,False,False
587725041966972957,326,52375,332,6633.47,98.125,32.31,1060.877,15.711,22.666,255.29,3.914,20.376,2994.714,44.066,28.89,170.8967,-1.56572,0.04463,11.8,1,10.0,0.40,False,True,False,False
587724650327113796,326,52375,461,2312.503,16.743,24.609,738.15,4.633,18.792,2859.773,19.048,18.621,1746.373,12.578,24.419,171.6694,-1.69379,0.04641,12.3,1,8.4,0.81,False,True,False,False
587724650864115795,326,52375,535,1358.037,11.271,26.511,213.153,1.887,13.473,46.855,0.43,5.044,677.81,5.596,23.619,171.9765,-1.22533,0.04203,9.9,1,1.6,0.25,False,True,False,False
587725040089301061,327,52294,159,2979.658,40.386,81.541,553.419,7.473,48.988,245.336,3.447,33.779,2511.686,33.863,55.215,174.0583,-2.87046,0.04484,6.1,1,5.5,0.10,False,True,False,False
587724649790898308,327,52294,440,3223.005,26.635,56.208,773.859,6.2,40.858,235.979,1.981,22.961,1489.03,12.24,39.544,173.1803,-2.19973,0.04166,5.6,1,4.0,0.16,False,True,False,False
587725041163960445,328,52282,501,21.711,0.522,1.792,7.482,0.191,1.469,-994,-999,1.245,9.021,0.216,3.281,176.1084,-1.95711,0.07688,6.1,1,3.6,0.01,True,True,True,False
587724649255403683,329,52056,400,1370.043,17.558,38.521,184.075,3.087,19.048,68.115,1.148,5.564,709.965,9.05,32.32,176.2389,-2.50372,0.04651,9.2,1,6.8,0.42,False,True,False,False
587724650329407595,329,52056,455,69.03,1.063,5.145,28.069,0.467,2.095,43.786,0.749,6.209,84.583,1.296,6.247,176.8375,-1.70279,0.09227,6.7,1,4.1,0.41,True,True,True,False
587725039017525386,330,52370,121,585.375,15.379,37.505,141.47,3.458,16.612,1288.089,33.13,32.504,466.956,12.204,32.903,178.487,-3.58886,0.09537,7.9,1,1.8,1.07,False,True,False,False
587725039018246312,331,52368,122,241.636,29.359,98.841,75.095,6.68,20.352,84.613,8.106,24.815,47.137,5.697,22.701,180.2432,-3.68788,0.02636,5.3,3,NA,NA,False,True,False,False
587725039556165803,332,52367,216,1141.947,27.799,45.723,157.939,5.007,22.502,23.92,0.76,5.864,440.326,10.662,33.792,182.6542,-3.23311,0.05753,7.5,1,4.4,0.98,False,True,False,False
587725040094675012,334,51993,238,4799.978,62.928,60.258,1324.537,11.042,39.773,1702.859,15.493,56.547,1359.283,17.728,47.67,186.3928,-2.84139,0.06728,9.1,1,3.2,0.56,False,True,False,False
587724648725348479,337,51997,315,801.241,31.15,32.351,89.39,4.624,12.523,39.371,2.034,7.607,394.426,15.252,26.43,191.8757,-3.02084,0.08955,6.3,1,4.4,1.95,False,True,False,False
587725041171300528,337,51997,461,75.892,1.158,5.918,50.438,0.834,5.675,39.442,0.671,2.937,99.638,1.512,9.243,192.9365,-1.85874,0.08183,8.1,1,8.2,0.42,True,True,True,False
587724649800400936,338,51694,511,913.676,16.973,94.622,146.54,2.251,27.301,43.56,0.71,8.268,724.227,13.383,52.68,194.8574,-2.24846,0.04741,5.5,1,5.6,0.10,False,True,False,False
587724648189984908,339,51692,291,14.925,0.163,2.514,21.863,0.252,3.128,38.125,0.455,2.504,32.278,0.35,3.807,195.2814,-3.44796,0.08337,112.6,2,NA,NA,True,True,True,False
587724649263923358,339,51692,424,44.218,0.965,2.062,32.837,0.766,1.016,12.048,0.291,1.11,4.842,0.105,2.204,195.7194,-2.51785,0.08228,37.4,1,12.7,2.89,True,False,True,False
587725040635871448,339,51692,469,327.424,4.193,16.158,72.483,1.091,5.829,137.194,2.107,6.999,522.217,6.653,18.032,196.2271,-2.31706,0.0864,32.5,1,32.4,0.10,True,True,True,False
587724649801056454,339,51692,492,2465.585,130.189,55.008,447.986,23.369,34.993,241.105,13.046,37.007,958.24,50.33,40.634,196.3926,-2.18867,0.08784,5.6,1,2.0,0.46,False,True,False,False
587725039026241683,340,51691,97,515.419,6.076,27.472,80.991,1.109,8.885,104.854,1.48,10.699,581.466,6.819,29.269,198.4623,-3.6063,0.02689,5.5,1,3.2,0.46,False,False,False,False
587724649266020472,341,51690,151,5054.976,31.595,107.718,1110.593,6.172,57.009,187.992,1.105,16.727,2112.397,13.134,71.599,200.6089,-2.41827,0.02319,8.3,1,2.6,1.06,False,False,False,False
587725041711317051,341,51690,459,23.689,0.287,3.696,25.194,0.331,2.44,14.015,0.19,2.306,31.02,0.374,4.938,200.1311,-1.45513,0.0826,15.4,2,6.0,0.08,True,True,True,False
587725040637640738,341,51690,465,1123.689,28.949,48.866,229.282,5.006,27.635,181.052,4.189,28.205,955.158,24.478,41.801,200.2426,-2.23759,0.094,9.9,1,3.2,0.32,False,True,False,False
587729971795853696,342,51691,1,65.77,1.807,5.007,19.426,0.598,2.691,43.624,1.382,4.044,93.097,2.545,6.05,237.6466,-0.99016,0.09697,6.3,1,6.6,0.24,True,True,True,False
587725505019117816,349,51699,20,2000.845,50.657,27.675,302.418,7.997,25.375,75.348,2.049,8.798,768.535,19.355,24.856,256.2785,62.86193,0.08807,5.2,1,1.8,0.26,False,True,False,False
587725502871240805,349,51699,305,7570.909,68.311,99.622,1422.268,11.235,74.061,287.712,2.396,29.041,2635.249,23.653,88.56,252.0844,62.97644,0.01498,39.2,1,33.2,2.01,False,False,False,False
587725490524520606,351,51695,210,211.135,3.527,31.861,24.469,0.591,4.402,16.753,0.404,4.382,164.57,2.734,23.495,255.8139,60.33775,0.03049,7.6,1,5.0,0.89,False,False,False,False
587725590920757406,354,51792,20,2499.256,71.368,213.765,574.154,12.342,60.386,712.109,16.401,88.796,453.005,12.868,87.442,262.8175,60.03929,0.0292,6.6,3,NA,NA,False,True,False,False
587725589847146572,354,51792,129,1614.816,17.919,26.796,212.558,2.807,16.647,51.992,0.701,4.669,796.201,8.788,24.524,261.445,59.61537,0.03509,5.3,1,1.8,0.38,False,True,False,False
587725575888044179,354,51792,273,635.804,5.321,41.374,69.884,0.751,7.863,18.482,0.202,2.509,341.246,2.841,23.562,259.6713,60.60812,0.01266,42.8,1,5.1,1.24,False,False,False,False
587725590919839865,354,51792,530,132.419,1.445,21.54,29.903,0.398,4.775,58.505,0.795,7.183,125.389,1.361,18.905,261.5573,62.14948,0.02783,5.2,3,NA,NA,False,False,False,False
587725489989157071,355,51788,308,5315.878,106.433,133.819,1233.885,17.036,67.708,531.986,7.937,67.652,1856.74,36.982,90.919,257.4747,56.97735,0.05107,5.2,1,3.2,0.60,False,True,False,False
587725491062833316,355,51788,494,690.68,2.797,23.827,219.479,0.967,12.438,253.628,1.15,6.366,1382.521,5.569,27.172,258.8458,57.41119,0.0273,57.2,1,49.4,0.24,True,False,True,False
587725590922526744,358,51818,67,1828.656,28.69,34.592,347.145,5.9,26.413,2888.665,50.817,43.815,1713.168,26.737,33.201,264.5063,56.22383,0.06519,5.9,1,5.1,0.23,False,True,False,False
587725576426356739,358,51818,364,8391.164,101.557,120.049,2250.325,17.298,87.691,2410.554,20.24,145.718,2003.877,24.127,90.55,262.0993,57.54542,0.02855,11,1,12.0,1.58,False,True,False,False
587725576426487945,358,51818,373,1349.677,10.32,38.567,242.51,1.991,20.536,1687.373,14.417,34.656,1963.631,14.935,34.843,262.1563,57.14507,0.02752,5,1,2.3,0.27,False,False,False,False
587725491064930402,359,51821,124,128.337,1.625,14.413,38.658,0.494,4.104,29.379,0.39,4.353,78.26,0.985,11.171,261.3347,52.91707,0.06105,14.5,1,14.7,0.11,True,True,True,False
587725505559986215,359,51821,579,9.04,0.143,2.221,10.544,0.171,2.62,15.844,0.266,2.842,19.558,0.307,2.621,262.3339,54.27346,0.07986,43.8,2,22.2,0.29,True,False,True,False
587725576964735302,360,51816,168,941.462,15.513,25.561,198.525,3.635,18.004,423.875,7.996,17.337,919.948,15.078,22.453,264.2839,54.20581,0.08194,6.1,1,4.2,0.22,False,True,False,False
587725576425832622,366,52017,236,2827.036,53.708,147.632,644.942,8.989,59.873,155.976,2.335,24.083,960.285,18.148,89.472,261.6076,58.58887,0.0262,5.4,1,5.1,1.55,False,True,False,False
587725575888699637,366,52017,396,1023.424,29.237,32.278,125.037,5.078,16.233,52.268,2.115,8.479,482.857,13.72,29.164,260.5817,59.07649,0.03005,5.8,1,4.0,0.42,False,True,False,False
587725576425766933,366,52017,477,2174.147,69.13,120.497,598.093,10.984,63.03,326.254,6.623,63.042,579.326,18.325,77.584,261.3294,58.81675,0.02848,5.5,1,5.0,5.65,False,False,False,False
587731186727059702,371,52078,599,963.42,20.238,39.134,221.955,4.575,23.128,1034.009,22.304,32.567,1243.992,25.995,34.957,328.5779,0.3554,0.06713,9.1,1,6.1,0.31,False,True,False,False
null,372,52173,406,459.464,19.6,118.296,70.247,4.336,15.484,49.666,3.035,11.525,183.618,7.791,52.249,329.5305,1.0089,0.01007,5.7,1,2.9,1.11,False,False,False,False
587734304876527758,372,52173,555,101.029,1.67,4.411,28.3,0.488,3.939,10.855,0.194,1.294,88.28,1.452,4.798,330.4751,0.08172,0.09913,5.7,1,3.4,0.35,True,True,True,False
587734305413529813,372,52173,583,6546.928,38.645,39.414,822.424,5.411,25.55,1998.289,13.473,19.978,4821.827,28.311,32.557,330.8167,0.57108,0.03009,29.7,1,15.7,0.17,False,False,False,False
587731186191237243,372,52173,631,5158.735,36.412,37.318,1162.223,6.749,23.452,245.526,1.521,15.333,2340.778,16.435,33.535,331.053,-0.0321,0.03261,6,1,3.1,0.18,False,True,False,False
587734304879149235,376,52143,360,823.845,21.675,72.884,190.342,5.013,30.881,34.482,0.943,7.114,298.858,7.821,41.7,336.3945,0.0626,0.05816,10.3,3,NA,NA,False,True,False,False
587731186730467477,376,52143,397,10.873,0.124,1.18,-999,-999,0.409,-994,-999,1.41,-999,0.201,0.974,336.5056,0.26235,0.079,22.2,1,10.0,0.32,True,True,True,False
587731186195628090,378,52146,183,733.391,2.325,27.8,117.949,0.401,6.495,54.027,0.191,4.038,538.542,1.698,18.507,341.1015,-0.16209,0.01616,18.2,1,14.0,0.36,False,False,False,False
588015509263482962,381,51811,398,382.456,14.143,119.262,98.032,3.299,24.092,24.23,0.862,6.291,135.383,4.98,55.623,346.6321,0.17246,0.02489,9.7,3,NA,NA,False,False,False,False
587731185662165098,382,51816,189,16.294,0.363,4.041,4.48,0.1,3.014,11.886,0.276,4.267,14.568,0.323,4.613,348.9254,-0.43525,0.09096,45,2,NA,0.91,True,True,True,False
587731186735906934,382,51816,467,487.303,11.44,104.308,101.328,2.132,19.812,38.202,0.852,6.437,218.644,5.106,57,348.93,0.41699,0.02883,5.3,3,NA,NA,False,False,False,False
588015507655753818,384,51821,206,377.405,10.967,40.794,63.639,1.993,11.439,174.52,5.665,19.077,286.551,8.283,27.993,353.1122,-1.20166,0.09349,5.4,1,1.5,0.19,False,True,False,False
588015510340370577,384,51821,538,1280.523,39.92,99.291,163.594,6.005,33.072,63.59,2.37,12.804,752.198,23.325,60.519,353.7572,0.95182,0.08693,5.3,1,3.6,0.13,False,True,False,False
587731185128112152,385,51783,218,796.686,5.145,37.581,112.593,0.82,11.097,47.889,0.359,5.21,381.876,2.453,22.453,355.2824,-1.03755,0.03608,9.2,1,11.6,0.86,False,False,False,False
588015510341615703,385,51783,618,170.192,4.307,14.529,55.12,1.593,6.273,66.454,1.97,8.91,302.059,7.603,19.155,356.5379,0.98578,0.09264,24.9,1,25.9,0.24,True,True,True,False
588015510341615694,386,51788,325,29.508,0.972,4.192,13.271,0.46,1.932,14.95,0.54,2.77,72.81,2.385,5.341,356.537,1.0303,0.09259,128,1,114.0,0.42,True,True,True,False
588015508195311772,387,51791,252,83.451,1.114,9.442,33.013,0.464,4.29,48.943,0.712,4.99,94.315,1.252,13.215,359.2248,-0.7839,0.07462,6.2,1,4.6,0.09,True,True,True,False
587731185129750586,387,51791,292,784.538,5.1,70.861,155.178,1.03,15.165,81.971,0.568,6.67,374.947,2.425,33.453,359.0295,-0.9165,0.02427,11.5,3,NA,NA,False,False,False,False
588015510342729864,387,51791,335,460.889,34.053,48.311,90.065,6.343,16.753,37.39,2.732,7.099,176.863,12.999,28.71,359.1412,0.95489,0.08461,5.4,3,NA,NA,False,True,False,False
587731187814695060,387,51791,521,133.552,2.857,14.572,19.548,0.562,4.594,45.68,1.321,6.799,155.908,3.318,15.324,0.417551,1.09197,0.0611,6.7,1,6.5,0.23,True,True,True,False
588015509270757472,388,51793,32,799.697,28.151,68.102,140.008,4.925,19.837,37.728,1.384,9.334,245.631,8.601,32.263,3.14361,0.04979,0.03951,5.7,1,2.6,0.91,False,True,False,False
588015508736049223,391,51782,25,247.093,5.992,20.467,65.715,1.674,5.936,80.437,2.132,7.513,218.731,5.276,15.188,8.128781,-0.41116,0.08124,25.7,1,27.7,0.15,True,True,True,False
588015507661979748,391,51782,46,463.911,8.516,20.764,50.833,1.15,5.179,20.62,0.476,3.211,524.653,9.58,20.323,7.387031,-1.09574,0.05854,5.3,1,5.3,0.30,False,True,False,False
588015508735918114,391,51782,63,8291.65,68.991,61.057,1528.701,13.251,48.747,478.95,4.289,29.301,3286.624,27.202,47.918,7.80039,-0.40736,0.01944,8.8,1,8.2,0.43,False,False,False,False
587731186206703746,391,51782,400,3134.952,55.352,31.145,309.318,7.118,22.341,201.509,4.641,14.119,1510.014,26.52,27.901,6.436369,-0.00954,0.04176,11.1,1,10.3,0.54,False,True,False,False
588015508736835649,392,51793,62,622.287,25.755,38.749,117.597,5.396,18.677,213.216,10.102,24.324,796.814,32.804,31.453,9.90762,-0.32878,0.05529,11,1,2.9,0.30,False,True,False,False
587731186744885310,392,51793,517,4423.581,26.713,53.152,963.157,5.209,35.908,2429.11,13.917,44.853,3170.974,19.048,42.716,9.399221,0.28069,0.0349,8.1,1,7.1,0.28,False,False,False,False
587731185136435215,395,51783,138,58.211,0.303,4.036,108.439,0.621,3.299,38.254,0.225,2.494,98.776,0.512,8.317,14.25857,-0.87518,0.04416,64,2,32.3,0.19,True,False,True,False
588015507665846357,396,51816,124,2359.247,39.994,87.617,461.317,7.102,42.109,251.658,4.063,32.142,1179.182,19.885,58.644,16.25633,-1.20674,0.07899,7.1,1,7.2,1.63,False,True,False,False
588015508741095565,397,51794,23,2703.616,57.108,22.571,357.028,9.819,18.442,176.915,4.887,16.142,1786.674,37.539,24.004,19.64221,-0.22826,0.04725,21.3,1,16.6,0.47,False,True,False,False
588015508740440128,397,51794,109,3589.162,9.691,21.737,873.303,2.726,16.576,1677.263,5.343,14.679,6830.106,18.344,23.734,18.20253,-0.29019,0.01754,20.9,1,19.2,0.09,False,False,False,False
588015508204290218,398,51789,98,1274.918,31.015,71.676,258.418,5.946,36.564,47.618,1.147,7.785,414.867,10.039,43.13,19.77156,-0.78539,0.05396,5.3,3,NA,NA,False,True,False,False
587731512069128362,398,51789,193,159.151,2.406,15.221,61.697,1.019,7.237,102.434,1.738,8.671,280.654,4.22,19.456,19.35749,-0.59102,0.07696,8.9,1,4.3,0.16,True,True,True,False
587731514216743014,398,51789,408,279.459,32.047,106.893,80.878,6.57,28.294,119.005,10.449,41.511,42.782,4.88,22.95,19.60476,1.08117,0.04597,5.3,3,NA,NA,False,True,False,False
588015507668140113,399,51817,124,-999,-999,0,-994,-999,2.135,-999,-999,0.013,-999,0.141,0.757,21.51045,-1.22561,0.01802,92.8,3,NA,NA,True,False,True,False
588015510352101440,399,51817,322,6690.53,199.476,94.867,1662.016,33.083,74.651,1492.679,32.2,90.619,2010.92,59.644,64.355,20.57553,1.00723,0.05546,5.8,1,4.5,1.23,False,True,False,False
588015507669057700,400,51820,128,104.593,1.18,7.189,42.154,0.501,2.559,55.073,0.677,4.755,176.351,1.979,13.599,23.55329,-1.12484,0.0789,119.6,1,31.3,0.85,True,True,True,False
588015509817720951,401,51788,548,58.348,1.284,9.341,16.613,0.425,2.873,21.014,0.551,3.568,89.964,1.969,11.449,26.18122,0.45097,0.08444,6.1,1,1.5,0.34,True,True,True,False
